CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15667521,631,France,Female,22,3,0,2,0,0,30781.77,0
15667554,605,France,Male,35,6,0,2,1,1,45206.57,0
15667602,704,Spain,Male,33,3,0,2,1,0,73018.74,0
15667620,732,France,Female,43,6,0,2,1,0,65731.53,0
15667651,585,Spain,Female,33,8,0,2,1,0,114182.07,0
15667742,627,Spain,Male,41,5,100880.76,1,0,1,134665.25,0
15667751,487,Spain,Female,36,1,140137.15,1,1,0,194073.33,0
15667871,572,Spain,Male,35,4,152390.26,1,1,0,128123.66,0
15667889,611,France,Female,37,6,0,2,1,0,110782.88,0
15667896,833,France,Male,37,8,151226.18,2,1,1,136129.49,0
15667938,628,France,Male,32,9,149136.31,2,1,1,16402.11,0
15668032,577,France,Female,37,4,0,1,1,1,79881.39,0
15668058,661,Germany,Male,35,8,124098.54,1,1,0,86678.48,0
15668081,581,Spain,Female,50,4,0,2,1,1,80701.72,0
15668248,528,Germany,Female,62,7,133201.17,1,0,0,168507.68,1
15668270,587,Germany,Female,44,5,125584.17,2,1,1,41852.24,1
15668283,642,France,Male,48,9,118317.27,4,0,0,78702.98,1
15668309,350,France,Female,40,0,111098.85,1,1,1,172321.21,1
15668323,678,France,Female,41,1,143443.61,1,1,0,196622.28,1
15668347,624,France,Male,36,6,0,2,0,0,84635.64,0
15668385,642,France,Male,40,1,154863.15,1,1,1,138052.51,0
15668444,590,Spain,Female,44,3,139432.37,1,1,0,62222.81,0
15668445,521,France,Male,37,2,0,2,1,1,86372.24,0
15668460,466,France,Male,29,6,0,2,1,1,2797.27,0
15668472,705,Spain,Female,24,5,177799.83,2,0,0,79886.06,0
15668504,770,France,Male,36,2,89800.14,1,1,1,105922.69,0
15668521,693,France,Male,37,1,0,2,1,1,82867.55,0
15668575,626,Spain,Female,26,8,148610.41,3,0,1,104502.02,1
15668580,716,Spain,Male,33,2,0,2,1,1,92916.53,0
15668669,423,France,Female,36,5,97665.61,1,1,0,118372.55,1
15668695,536,France,Female,22,5,89492.62,1,0,0,42934.43,0
15668747,702,France,Female,46,9,98444.19,1,0,1,109563.28,0
15668774,758,Germany,Female,23,5,122739.1,1,1,0,102460.84,1
15668818,592,Spain,Female,40,2,200322.45,1,1,1,113244.73,0
15668886,684,Spain,Female,38,3,0,2,1,0,44255.65,0
15668889,665,Germany,Female,43,2,116322.27,4,1,0,35640.12,1
15668893,782,France,Male,39,8,0,2,1,1,33949.67,0
15668958,521,France,Male,30,2,107316.09,1,1,0,64299.82,0
15669011,659,France,Female,44,9,23503.31,1,0,1,169862.01,1
15669060,662,France,Male,74,6,0,2,1,0,123583.85,0
15669064,671,Germany,Male,35,1,144848.74,1,1,1,179012.3,0
15669169,775,Spain,Male,29,10,0,2,1,1,68143.93,0
15669175,479,Germany,Male,24,6,107637.97,2,0,1,169505.83,0
15669204,650,Germany,Male,23,4,93911.3,2,1,0,69055.45,0
15669253,754,Spain,Male,39,7,157691.98,2,1,0,133600.89,1
15669281,711,Spain,Male,38,3,128718.78,1,0,0,114793.45,0
15669293,517,France,Male,37,5,113308.84,1,0,1,31517.16,0
15669301,778,Germany,Female,29,6,150358.97,1,1,0,62454.01,1
15669326,658,France,Male,44,2,168396.34,1,1,1,14178.73,0
15669342,731,Germany,Male,35,2,127862.93,2,1,0,139083.7,0
15669410,683,France,Male,30,8,110829.52,2,0,0,24938.84,0
15669411,750,Germany,Female,52,6,107467.56,1,1,0,126233.18,1
15669414,486,Germany,Male,62,9,118356.89,2,1,0,168034.83,1
15669490,837,Germany,Male,37,6,94001.61,2,1,0,140723.05,0
15669516,746,Spain,Male,36,2,0,2,1,1,16436.56,0
15669589,491,Germany,Female,68,1,95039.12,1,0,1,116471.14,1
15669606,690,France,Male,33,5,0,2,1,0,138017.68,0
15669656,632,France,Male,32,6,111589.33,1,1,1,170382.99,0
15669664,574,Germany,Male,54,1,99774.5,1,0,0,4896.11,1
15669782,820,Germany,Male,39,9,111336.89,1,1,0,16770.31,1
15669783,586,France,Female,60,3,47020.65,2,0,1,63241.21,1
15669887,839,France,Female,51,3,0,1,1,1,69101.23,1
15669899,755,Germany,Female,45,7,135643,1,0,0,143619.52,1
15669922,530,Spain,Female,36,2,0,2,1,1,14721.8,0
15669945,492,France,Male,35,4,141359.37,2,1,0,39519.53,0
15669957,655,Germany,Male,52,9,144696.75,1,1,1,49025.79,0
15669987,728,Germany,Female,35,8,125884.95,2,1,0,54359.02,1
15670039,509,Spain,Female,25,3,108738.71,2,1,0,106920.57,0
15670080,584,Germany,Female,29,7,105204.01,1,0,1,138490.03,0
15670103,565,France,Female,38,5,126645.13,1,1,1,168303.55,0
15670172,622,France,Female,30,4,107879.04,1,0,1,196894.62,0
15670205,518,Germany,Female,41,5,110624.99,1,1,0,89327.67,0
15670345,785,Germany,Female,33,6,127211.45,1,0,0,191961.83,0
15670374,819,Germany,Female,49,1,120656.86,4,0,0,166164.3,1
15670416,780,France,Female,43,0,0,1,0,1,15705.27,0
15670481,684,France,Female,27,9,122550.05,2,0,1,137835.82,0
15670528,787,Germany,Male,43,0,132217.45,1,1,0,20955.03,1
15670562,470,France,Male,30,3,101140.76,1,1,1,50906.65,0
15670584,646,Spain,Male,31,2,0,1,1,1,170821.43,1
15670587,558,Germany,Male,25,10,111363.1,2,1,0,197264.35,0
15670602,790,Germany,Male,24,7,107418.27,1,0,1,160450.21,0
15670615,652,Spain,Male,37,7,0,2,1,0,68789.93,0
15670619,631,France,Female,33,8,0,2,0,0,117374.22,0
15670646,499,Spain,Female,42,0,147187.84,1,1,1,14868.94,1
15670668,658,Germany,Male,29,5,75395.53,2,0,1,54914.92,0
15670702,618,France,Male,37,2,168178.21,2,0,1,101273.23,0
15670753,614,Spain,Male,35,2,127283.78,1,1,1,31302.35,0
15670755,650,France,Male,60,8,0,2,1,1,102925.76,0
15670823,651,Germany,Female,42,1,116646.76,1,1,0,44731.8,1
15670859,718,Germany,Female,39,7,93148.74,2,1,1,190746.38,0
15670898,740,France,Female,60,5,108028.08,2,0,0,25980.42,1
15670914,754,France,Male,38,2,0,2,1,0,180698.32,0
15670943,778,Germany,Male,31,9,182275.23,2,1,0,190631.23,0
15671032,760,Germany,Male,42,0,77992.97,2,1,1,97906.38,0
15671097,428,France,Female,31,2,0,2,1,0,54487.43,0
15671124,599,France,Male,25,6,120383.41,1,1,1,24903.09,0
15671137,549,France,Female,52,1,0,1,0,1,8636.05,1
15671139,694,Spain,Male,39,0,107042.74,1,1,1,102284.2,0
15671148,490,Germany,Male,33,5,96341,2,0,0,108313.34,0
15671172,623,France,Male,23,1,106012.2,2,0,1,191415.94,0
15671209,593,Germany,Female,29,5,101713.84,3,1,0,134594.99,0
15671249,422,France,Female,33,2,0,2,1,0,102655.31,0
15671256,850,France,Female,35,1,211774.31,1,1,0,188574.12,1
15671293,779,Germany,Female,37,2,128389.63,1,1,1,6589.16,1
15671322,724,Germany,Male,30,7,115315.04,1,1,0,15216.53,0
15671387,507,France,Female,29,4,89349.47,2,0,0,180626.68,0
15671390,690,Spain,Male,36,10,0,2,1,0,55902.93,0
15671534,646,Germany,Female,57,6,90212,1,1,0,13911.27,1
15671590,741,Spain,Male,25,4,0,2,1,1,73873.65,0
15671591,439,Spain,Male,52,3,96196.24,4,1,0,198874.52,1
15671609,701,France,Male,44,7,0,2,1,0,23425.78,0
15671630,796,Germany,Female,40,1,99745.95,1,1,0,177524.19,0
15671655,763,Germany,Male,31,7,143966.3,2,1,1,140262.96,1
15671766,599,France,Male,44,10,118577.24,1,1,1,31448.52,0
15671769,624,France,Female,71,4,170252.05,3,1,1,73679.59,1
15671789,616,France,Male,31,3,94263.91,2,1,0,168895.06,0
15671804,648,Spain,Male,36,8,146943.38,2,1,1,130041.45,0
15671915,649,France,Male,46,5,0,2,1,1,76946.6,0
15671917,666,France,Male,46,5,123873.19,1,1,1,177844.06,0
15671930,717,France,Female,36,5,0,2,1,1,145551.6,0
15671969,649,Spain,Male,36,8,0,2,1,0,161668.15,0
15672012,773,Spain,Female,41,5,0,1,1,0,28266.9,1
15672056,710,Germany,Male,43,2,140080.32,3,1,1,157908.19,1
15672091,786,Germany,Female,32,2,104336.43,2,0,0,59559.81,0
15672115,679,France,Male,60,6,0,2,1,1,77331.77,0
15672132,695,France,Female,42,7,121453.63,1,0,0,46374.64,0
15672144,667,France,Female,38,6,144432.04,1,1,1,73963.17,1
15672145,534,France,Female,34,7,121551.58,2,1,1,70179,0
15672152,850,Germany,Male,37,9,122506.38,1,0,1,199693.84,1
15672242,712,France,Male,24,2,0,1,0,1,121232.51,0
15672246,686,Germany,Male,43,2,134896.03,1,1,1,97847.05,0
15672330,678,France,Female,31,1,0,2,0,1,130446.65,0
15672374,672,France,Male,52,8,170008.84,1,0,0,56407.42,1
15672432,594,France,Female,53,4,0,1,1,0,5408.74,1
15672447,657,Germany,Male,40,7,99165.84,1,0,1,119333.95,1
15672516,541,Germany,Male,51,7,90373.28,2,1,0,179861.79,0
15672594,597,France,Female,60,0,131778.08,1,0,0,10703.53,1
15672598,613,Spain,Male,30,9,111927.45,1,1,1,175795.87,0
15672610,567,Spain,Male,40,4,118628.8,1,0,0,91973.63,0
15672640,850,Spain,Female,45,4,114347.85,2,1,1,109089.04,0
15672692,787,France,Female,42,10,145988.65,2,1,1,79510.37,0
15672704,809,France,Female,24,4,0,2,1,0,193518.76,0
15672754,498,Germany,Male,42,3,152039.7,1,1,1,53445.17,1
15672756,716,France,Female,35,8,112808.18,1,0,1,17848.3,0
15672821,591,France,Male,28,5,0,2,1,1,48606.92,0
15672875,584,Germany,Male,32,8,40172.91,1,1,1,137439.34,0
15672912,737,Spain,Female,39,7,130051.66,2,0,0,55356.39,1
15672945,661,France,Female,37,5,136425.18,1,1,0,81102.81,0
15672970,714,Spain,Male,20,3,0,2,0,1,150465.93,0
15673020,678,France,Female,49,3,204510.94,1,0,1,738.88,1
15673055,494,Spain,Male,38,7,0,2,1,1,6203.66,0
15673238,517,Germany,Female,59,8,154110.99,2,1,0,101240.08,1
15673342,703,France,Male,36,2,0,2,1,0,108790.95,0
15673367,587,Germany,Male,33,6,132603.36,1,1,0,55775.72,0
15673372,635,France,Female,58,1,0,1,1,1,58907.08,1
15673439,646,Spain,Female,50,5,142644.64,2,1,1,142208.5,1
15673481,726,Spain,Female,48,6,99906.19,1,1,0,64323.24,0
15673529,645,Spain,Male,36,4,59893.85,2,1,0,43999.64,0
15673539,690,France,Female,26,3,118097.87,1,1,0,61257.83,0
15673570,580,France,Male,37,9,0,2,0,1,77108.66,0
15673578,611,Germany,Female,40,7,128486.91,2,1,0,10109.47,0
15673584,652,France,Female,74,5,0,2,1,1,937.15,0
15673591,842,France,Male,44,3,141252.18,4,0,1,128521.16,1
15673619,530,France,Male,25,9,162560.32,1,1,0,64129.03,0
15673693,682,France,Female,26,0,110654.02,1,0,1,111879.21,0
15673877,490,France,Male,39,1,0,3,1,0,171060.01,1
15673908,602,Germany,Female,42,6,158414.85,1,1,1,131886.46,0
15673971,655,Germany,Female,44,6,146498.76,1,1,0,64853.51,1
15673984,536,France,Female,35,8,0,1,1,0,171840.24,1
15674148,579,Spain,Male,33,6,0,1,1,0,94993.04,1
15674206,716,France,Female,22,8,0,2,1,1,92606.98,0
15674328,670,France,Female,40,3,47364.45,1,1,1,148579.43,1
15674331,576,Germany,Male,30,7,132174.41,2,0,0,93767.03,0
15674343,597,France,Male,44,8,78128.13,2,0,1,109153.04,0
15674398,642,France,Male,38,3,0,2,0,0,171463.83,0
15674442,681,France,Male,23,7,157761.56,1,0,0,147759.84,0
15674526,725,France,Male,66,4,86459.8,1,1,1,141476.56,0
15674541,575,Spain,Male,52,8,123925.23,1,0,0,111342.66,1
15674551,535,Germany,Male,40,7,111756.5,1,1,0,8128.32,1
15674678,731,Germany,Female,43,9,79120.27,1,0,0,548.52,1
15674720,691,Germany,Female,37,7,123067.63,1,1,1,98162.44,1
15674727,777,France,Female,42,5,147531.82,1,1,1,38819.45,0
15674811,739,Germany,Male,29,3,59385.98,2,1,1,105533.96,0
15674840,645,France,Female,38,5,101430.3,2,0,1,4400.32,0
15674851,622,France,Male,38,5,0,2,0,0,105295.77,0
15674880,658,Spain,Male,50,2,0,2,1,0,52137.73,0
15674922,710,France,Male,54,6,171137.62,1,1,1,167023.95,1
15674929,512,France,Female,31,7,0,2,0,0,49326.07,0
15674932,757,Spain,Female,44,9,0,2,1,0,177528.92,0
15674950,544,Germany,Male,39,4,142406.43,2,1,0,146637.45,0
15674991,667,France,Male,42,9,0,2,0,1,58137.42,0
15675185,697,Germany,Female,48,2,108128.96,2,1,1,103944.37,0
15675190,623,France,Male,21,10,0,2,0,1,135851.3,0
15675252,734,Spain,Female,39,3,92636.96,2,1,1,125671.29,0
15675316,619,France,Female,38,3,0,2,0,1,116467.35,0
15675320,758,Spain,Female,40,5,93499.82,2,0,0,123218.81,0
15675328,449,France,Female,37,6,0,2,1,0,82176.48,0
15675337,395,Germany,Female,34,5,106011.59,1,1,1,17376.57,1
15675360,427,France,Male,33,8,0,1,1,1,13858.95,0
15675380,573,Spain,Male,56,3,154669.77,1,0,1,115462.27,1
15675422,544,France,Female,32,9,110728.39,1,1,1,14559.62,0
15675501,616,France,Male,59,5,153861.1,1,1,1,17699.48,0
15675518,499,Spain,Female,53,1,75225.53,2,0,0,144849.1,1
15675522,628,Germany,Female,30,9,132351.29,2,1,1,74169.13,0
15675675,850,France,Female,32,5,106290.64,1,1,0,121982.73,0
15675787,505,France,Male,26,8,112972.57,1,1,0,145011.62,0
15675791,610,France,Male,36,4,129440.3,2,1,0,102638.35,0
15675794,645,Germany,Male,47,9,152076.93,1,1,0,121840.2,1
15675842,656,Spain,Male,26,4,139584.57,1,1,0,36308.93,0
15675854,573,Spain,Male,50,0,159304.07,1,0,1,155915.24,1
15675896,680,Germany,Female,42,7,105722.69,1,1,1,90558.24,1
15675926,655,Germany,Male,34,7,118028.35,1,1,0,51226.32,1
15675949,696,Spain,Female,43,4,0,2,1,1,66406.37,0
15675964,672,France,Female,45,9,0,1,1,1,92027.69,1
15676094,500,France,Female,34,6,0,1,1,1,140268.45,0
15676242,632,Spain,Male,31,3,136556.44,1,1,0,82152.83,1
15676404,672,France,Female,50,1,0,1,1,0,12106.82,1
15676513,601,Germany,Male,35,8,71553.83,1,1,0,177384.45,0
15676519,615,Spain,Male,61,9,0,2,1,0,150227.85,1
15676521,696,France,Female,31,8,0,2,0,0,191074.11,0
15676571,850,France,Male,55,6,0,1,1,0,944.41,1
15676715,640,France,Male,68,9,0,2,1,1,199493.38,0
15676835,710,Spain,Male,33,1,0,2,1,0,168313.17,0
15676895,547,Germany,Female,39,6,74596.15,3,1,1,85746.52,1
15676937,635,Spain,Female,32,8,0,2,1,1,19367.98,1
15676958,765,Germany,Male,34,5,86055.17,2,1,1,104220.5,0
15676966,730,Spain,Male,42,4,0,2,0,1,85982.47,0
15677020,570,France,Female,58,8,0,1,0,1,116503.92,1
15677049,595,Germany,Female,25,7,106570.34,2,0,1,177025.79,0
15677052,589,France,Female,59,2,0,2,1,1,126160.24,1
15677105,706,Germany,Female,46,4,105214.58,1,1,0,108699.59,1
15677123,767,Spain,Male,37,7,0,2,1,1,24734.25,0
15677135,520,Germany,Male,61,8,133802.29,2,1,1,90304.01,0
15677173,555,France,Male,37,9,124969.13,1,1,0,60194.05,0
15677217,705,France,Male,30,1,0,1,1,1,181300.32,0
15677288,599,France,Male,50,3,121159.65,1,0,0,4033.39,1
15677305,490,France,Female,35,7,107749.03,1,1,1,3937.37,0
15677307,684,Germany,Female,40,6,137326.65,1,1,0,186976.6,0
15677310,761,Germany,Male,62,5,98854.34,1,0,0,86920.97,1
15677317,570,France,Female,29,4,153040.03,1,1,1,131363.57,1
15677336,557,Germany,Male,57,1,120043.13,1,1,0,132370.75,1
15677369,554,Germany,Female,37,4,58629.97,1,0,0,182038.6,0
15677371,629,Spain,Female,30,2,34013.63,1,1,0,19570.63,0
15677377,543,Spain,Male,37,3,0,2,1,1,78915.68,0
15677382,625,Spain,Female,69,1,107569.96,1,1,1,182336.45,0
15677435,647,France,Female,29,0,98263.46,2,1,0,164717.95,0
15677512,628,Spain,Female,22,3,0,1,1,0,85426.28,0
15677538,569,France,Male,38,7,0,1,1,1,108469.2,0
15677586,587,Germany,Female,32,3,125445.04,2,1,1,130514.78,0
15677610,511,Germany,Female,41,8,153895.65,1,1,1,39087.42,0
15677785,656,Spain,Male,32,5,136963.12,1,1,0,133814.28,0
15677796,766,Germany,Male,47,9,129289.98,1,1,0,169935.46,1
15677804,783,Spain,Male,38,1,0,3,1,1,80178.54,1
15677871,687,France,Male,38,9,122570.87,1,1,1,35608.88,0
15677906,637,Spain,Female,54,5,0,1,0,1,150836.98,0
15677921,720,Germany,Male,60,9,115920.62,2,0,0,157552.08,1
15678034,811,France,Male,46,9,180226.24,1,1,0,13464.64,1
15678058,584,France,Male,38,9,104584.16,1,1,0,176678.72,0
15678129,643,Spain,Female,45,9,150840.03,2,1,0,155516.35,0
15678146,668,Spain,Female,24,7,173962.32,1,0,0,106457.11,1
15678168,648,Spain,Female,27,7,0,2,1,1,163060.43,0
15678201,548,France,Female,46,1,0,1,1,1,104469.06,1
15678284,651,France,Male,35,7,74623.5,3,1,0,129451.29,1
15678317,603,France,Male,46,2,0,2,1,1,59563.49,0
15678385,465,France,Male,25,2,78247.31,2,1,1,10472.31,0
15678497,850,Spain,Male,48,2,0,1,1,0,169425.3,1
15678572,529,Spain,Male,38,7,99842.5,2,1,0,90256.06,1
15678626,538,Spain,Female,31,0,0,2,0,0,179453.66,0
15678720,741,France,Female,44,7,0,2,1,1,190534.76,0
15678727,770,Germany,Male,45,4,110765.68,1,1,0,26163.74,1
15678886,679,Germany,Male,38,7,110555.37,2,1,0,46522.68,0
15678910,680,France,Female,30,8,141441.75,1,1,1,16278.97,0
15678916,512,France,Female,75,2,0,1,1,0,123304.62,0
15678944,655,Germany,Female,32,6,130935.56,1,1,0,9241.83,1
15679024,553,France,Male,32,3,116324.53,1,1,0,77304.49,0
15679062,734,Germany,Female,47,10,91522.04,2,1,1,138835.91,0
15679075,701,France,Male,37,8,107798.85,1,1,0,16966.73,0
15679145,706,Spain,Male,57,7,0,1,1,0,17941.16,1
15679148,508,France,Male,44,3,115451.05,2,0,0,67234.33,0
15679200,580,Spain,Male,29,9,61710.44,2,1,0,128077.8,0
15679249,351,Germany,Female,57,4,163146.46,1,1,0,169621.69,1
15679283,694,France,Female,33,4,129731.64,2,1,0,178123.86,0
15679284,593,Spain,Female,45,6,79259.75,1,1,0,55347.28,0
15679294,589,France,Female,46,10,107238.85,2,1,0,37024.28,0
15679297,628,Spain,Male,43,3,184926.61,1,1,0,122937.57,0
15679299,726,Spain,Female,27,7,123826.07,1,0,1,78970.58,0
15679410,729,France,Female,62,4,140549.4,1,1,0,30990.16,1
15679453,614,Germany,Female,39,8,125997.22,1,1,1,128049.34,1
15679531,618,France,Male,34,5,134954.53,1,1,1,151954.39,0
15679550,743,France,Male,32,9,0,2,1,0,175252.78,0
15679551,504,Spain,Female,46,2,163764.84,1,1,1,165122.55,1
15679587,666,France,Female,34,9,115897.12,1,1,1,25095.03,0
15679611,734,Spain,Female,37,2,130404.92,1,0,0,34548.74,0
15679642,695,Spain,Male,44,8,0,2,1,1,70974.13,0
15679651,783,Spain,Female,37,1,136689.66,1,1,0,197890.65,0
15679733,796,Germany,Male,40,2,113228.38,2,1,1,46415.09,0
15679738,527,Spain,Female,35,8,0,1,1,0,98031.53,1
15679760,721,France,Male,46,1,115764.32,2,0,0,102950.79,0
15679770,611,France,Female,61,3,131583.59,4,0,1,66238.23,1
15679810,690,France,Male,39,6,0,2,1,0,160532.88,0
15679818,636,Germany,Male,67,7,136709.35,1,0,1,66753.1,1
15679884,544,France,Male,48,10,78314.63,3,1,1,103713.93,1
15679909,665,Spain,Male,41,8,0,2,1,0,132152.32,0
15679968,623,France,Male,40,5,118788.57,1,1,0,192867.4,0
15679983,565,France,Male,34,7,0,1,0,0,74593.84,0
15680001,602,France,Male,38,7,111835.94,2,1,0,124389.61,0
15680046,711,Spain,Male,36,8,0,2,1,0,55207.41,0
15680141,759,Spain,Female,35,7,147936.42,1,1,1,106785.7,0
15680167,635,France,Female,78,6,47536.4,1,1,1,119400.08,0
15680201,627,Germany,Male,24,5,102773.2,2,1,0,56793.02,1
15680243,792,France,Male,19,7,143390.51,1,1,0,33282.84,0
15680278,661,Spain,Female,42,9,75361.44,1,1,0,27608.12,1
15680303,594,France,Male,57,6,0,1,1,0,19376.56,1
15680346,683,Spain,Male,40,8,0,1,1,0,75848.22,0
15680370,492,France,Male,39,7,0,2,0,1,71323.23,0
15680436,496,France,Female,29,4,0,2,1,0,164806.89,0
15680449,431,Germany,Female,44,2,138843.7,1,1,0,37688.31,1
15680517,769,Germany,Female,34,7,137239.17,1,1,1,71379.92,1
15680587,834,France,Male,23,4,131254.81,1,1,0,20199.3,0
15680706,537,Germany,Male,48,4,131834.8,1,1,0,166476.95,1
15680727,735,France,Male,49,5,121973.28,1,1,0,148804.36,0
15680736,597,Germany,Female,72,6,124978.19,2,1,1,7144.46,0
15680752,675,France,Female,49,0,0,1,1,1,80496.71,1
15680772,721,Spain,Female,36,2,0,2,1,1,106977.8,0
15680855,637,France,Male,33,2,145731.83,1,0,1,109219.43,0
15680918,613,Spain,Male,34,8,117300.02,1,1,0,139410.08,0
15680920,695,France,Male,46,7,49512.55,1,1,0,133007.34,0
15680970,611,Germany,Female,41,2,114206.84,1,1,0,164061.6,0
15680998,725,France,Male,44,5,0,1,1,1,117356.14,0
15681007,850,France,Female,35,2,128548.49,4,1,0,75478.95,1
15681026,795,Germany,Female,33,9,104552.72,1,1,1,120853.83,1
15681068,796,France,Female,45,2,109730.22,1,1,1,123882.73,0
15681081,545,Spain,Female,47,5,0,2,1,1,38970.14,0
15681174,730,France,Male,39,1,116537.6,1,0,0,145679.6,0
15681180,771,France,Female,23,7,156123.73,1,1,0,72990.62,0
15681196,629,France,Male,35,1,172170.36,1,1,1,159777.37,0
15681206,722,France,Female,49,3,168197.66,1,1,0,140765.57,1
15681220,503,France,Female,37,8,0,2,1,1,97893.32,0
15681327,682,France,Male,30,9,0,2,1,1,2053.42,0
15681332,437,France,Female,43,6,0,1,1,0,148330.97,1
15681402,763,Germany,Female,61,1,66101.89,1,1,1,143981.27,0
15681410,813,Germany,Female,36,6,98088.09,1,0,1,26687.22,1
15681446,636,Germany,Female,37,9,157098.52,1,1,1,153535.27,0
15681476,520,France,Female,39,1,73493.17,1,0,1,109626.13,1
15681506,478,Spain,Male,43,1,0,2,1,1,197916.43,0
15681550,614,France,Female,41,8,121558.46,1,1,1,598.8,0
15681554,614,Germany,Female,31,7,120599.38,2,1,1,46163.44,0
15681562,516,France,Female,43,2,112773.73,2,1,1,139366.58,0
15681697,508,France,Male,31,8,72541.48,1,1,0,129803.08,0
15681705,785,France,Male,28,8,0,2,1,0,77231.27,0
15681758,525,Spain,Female,25,10,0,2,1,0,69361.95,0
15681843,624,Germany,Female,35,0,180303.24,2,1,0,163587.9,0
15681878,436,Germany,Male,45,3,104339.11,2,1,1,183540.22,1
15681924,747,Germany,Male,38,2,129728.6,1,1,0,89289.54,0
15681956,684,France,Male,34,9,0,2,1,1,65257.57,0
15681990,497,Germany,Male,24,6,111769.14,2,1,0,55859.27,0
15681991,542,France,Male,32,7,107871.72,1,1,0,125302.64,0
15682048,605,France,Female,51,3,136188.78,1,1,1,67110.59,1
15682268,676,Germany,Female,26,1,108348.66,1,0,0,60231.74,1
15682355,772,Germany,Male,42,3,75075.31,2,1,0,92888.52,1
15682356,655,France,Female,37,7,111852.84,2,1,0,10511.13,0
15682421,683,France,Female,30,2,0,2,0,1,100496.84,1
15682435,600,France,Male,35,4,143744.77,2,1,0,104076.51,0
15682472,828,France,Male,34,8,129433.34,2,0,0,38131.77,0
15682528,572,France,Male,33,5,0,1,0,1,41139.05,0
15682533,850,France,Female,39,7,79259.99,1,0,1,186910.74,0
15682541,616,Spain,Female,36,6,132311.71,1,0,0,15462.84,0
15682547,649,France,Male,38,1,122214,1,0,1,88965.46,0
15682563,618,Spain,Male,38,5,126473.99,1,1,0,91972.49,0
15682585,593,France,Male,35,9,114193.24,1,1,0,71154.1,0
15682600,620,Germany,Male,39,9,159492.79,1,1,0,80582.34,1
15682618,535,France,Female,31,7,111855.04,2,1,1,36278.89,0
15682639,642,France,Male,32,3,0,2,1,1,88698.83,0
15682757,734,France,Male,30,3,0,2,1,0,107640.25,0
15682773,781,France,Female,38,3,128345.69,2,1,0,63218.85,0
